# 18 滑鼠｜鼠墊｜數位板  (報價日期 2026/9/20 16:20)
# price	id	flags	name

## 【周邊活動促銷專區】
399	201		｛LEXMA B660R｝ 無線跨平台藍芽滑鼠(豆沙紅)/1600Dpi/長效電力續航/隨插即用/流線造型
399	202		｛LEXMA B660R｝ 無線跨平台藍芽滑鼠(靜夜綠)/1600Dpi/長效電力續航/隨插即用/流線造型
399	203		｛LEXMA B660R｝ 無線跨平台藍芽滑鼠(森霧綠)/1600Dpi/長效電力續航/隨插即用/流線造型

## irocks 滑鼠
790	205		｛irocks M31E｝ 光學遊戲滑鼠(黑)/有線/6200Dpi/軟性編織線/支援軟體調整/Rgb
790	206		｛irocks M31E｝ 光學遊戲滑鼠(白)/有線/6200Dpi/軟性編織線/支援軟體調整/Rgb
790	207		｛irocks M31E｝ 光學遊戲滑鼠(粉)/有線/6200Dpi/軟性編織線/支援軟體調整/Rgb
690	208	熱賣	｛irocks M31E｝ 光學遊戲滑鼠(白爛貓聯名款)/有線/6200Dpi/軟性編織線/支援軟體調整/Rgb
1290	210		｛irocks M25r｝ 快充式無線靜音滑鼠(黑)/2.4g/藍牙/4000Dpi/充電快速/左右鍵靜音開關設計
1290	211		｛irocks M25r｝ 快充式無線靜音滑鼠(白)/2.4g/藍牙/4000Dpi/充電快速/左右鍵靜音開關設計
1290	212		｛irocks M25r｝ 快充式無線靜音滑鼠(紫)/2.4g/藍牙/4000Dpi/充電快速/左右鍵靜音開關設計
1290	213		｛irocks M25r｝ 快充式無線靜音滑鼠(綠)/2.4g/藍牙/4000Dpi/充電快速/左右鍵靜音開關設計
1090	214	熱賣	｛irocks M29r｝ 三模滑鼠(黑)/有線/無線/藍牙/5000Dpi/靜音按鍵/專屬軟體設定/人體工學
1090	215	熱賣	｛irocks M29r｝ 三模滑鼠(白)/有線/無線/藍牙/5000Dpi/靜音按鍵/專屬軟體設定/人體工學
1090	216	熱賣	｛irocks M29r｝ 三模滑鼠(粉)/有線/無線/藍牙/5000Dpi/靜音按鍵/專屬軟體設定/人體工學
1690	217		｛irocks M31r｝ 三模滑鼠(黑)/有線/無線/藍牙/26000Dpi/Kailh GM8.0微動/66g/PAW3395
1690	218		｛irocks M31r｝ 三模滑鼠(白)/有線/無線/藍牙/26000Dpi/Kailh GM8.0微動/66g/PAW3395
1690	219		｛irocks M31r｝ 三模滑鼠(粉)/有線/無線/藍牙/26000Dpi/Kailh GM8.0微動/66g/PAW3395
2190	220	熱賣	｛irocks M36r｝ 三模滑鼠(黑)/有線8k/無線8k/藍牙/30000Dpi/PAW3950/Rgb
2190	221	熱賣	｛irocks M36r｝ 三模滑鼠(白)/有線8k/無線8k/藍牙/30000Dpi/PAW3950/Rgb
1990	222		｛irocks M49r｝ 三模滑鼠(黑)/有線/無線/藍牙/26000Dpi/趴鼠專用手型/56g/PAW3395
1990	223		｛irocks M49r｝ 三模滑鼠(白)/有線/無線/藍牙/26000Dpi/趴鼠專用手型/56g/PAW3395
2490	224	熱賣	｛Irocks M51r｝ 三模電競滑鼠(月岩灰)/有線/無線/藍牙/30000Dpi/52g/左右對稱設計/PAW3950
2490	225	熱賣	｛Irocks M51r｝ 三模電競滑鼠(雲際藍)/有線/無線/藍牙/30000Dpi/52g/左右對稱設計/PAW3950
2490	226	熱賣	｛Irocks M51r｝ 三模電競滑鼠(薰衣紫)/有線/無線/藍牙/30000Dpi/52g/左右對稱設計/PAW3950

## 簡報器
1590	228		｛羅技 R500s｝ 雷射簡報遙控器(黑)/無線-藍牙/紅光/20公尺操作範圍
2690	229	酷幣100	｛羅技 R800｝ 專業簡報器/無線/2.4GHz/綠光雷射/液晶顯示
