# 10 散熱器｜散熱墊｜散熱膏  (報價日期 2026/9/20 16:20)
# price	id	flags	name

## M.2 SSD散熱片
4250	77		｛銀欣 XED120 4U散熱器｝LGA4677/SP6/sTR5/4U適用/TDP:450W/高14.5【客訂】
1050	78		｛銀欣 Hydrogon H90 ARGB｝下吹式散熱器 /4導管/高4.8/3pin(5V)【WXZ】
890	79	熱賣	｛銀欣 Argon V140 ARGB 散熱器｝4導管/高16/14cm風扇【WXZ】原價$1290
1260	80		｛銀欣 Hydrogon D120 ARGB 散熱器｝6導管/雙塔雙扇/高15.3/偏移不干涉【WXZ】

## CoolerMaster 酷碼散熱器
99	83		｛酷碼 LGA1700 空冷專用扣具(A)｝(Hyper 212 EVO V2 / MasterAir MA612 Stealth)
349	84		｛酷碼 I50 LGA1700 下吹式 散熱器｝高度6cm/9.2cm風扇【Z】
599	85		｛酷碼 I70C ARGB LGA1700 下吹式 散熱器｝高度7cm/12cm風扇【Z】
690	86		｛酷碼 Hyper 411 Nano 散熱器｝黑化版/4導管/高13.6【WXZ】
590	87		｛酷碼 Hyper 212 Spectrum V3 散熱器｝4導管/高15.2/ARGB【WXZ】
590	88		｛酷碼 Hyper 212 Flow｝4導管/高15.4/全黑化/直觸式導熱【WXZ】
690	89		｛酷碼 Hyper 212 Flow ARGB｝4導管/高15.4/全黑化/直觸式導熱【WXZ】
790	90		｛酷碼 Hyper 212 3DHP Black ARGB 散熱器｝全黑化/高15.8/獨家3D熱管技術【WXZ】
990	91		｛酷碼 V4 ALPHA 3DHP Black 散熱器｝全黑化/高16.1/雙風扇/獨家3D熱管技術【WXZ】
1190	92		｛酷碼 Hyper 620S 散熱器｝6導管/雙塔雙扇/高15.5/自帶ARGB(可控)【WXZ】
1690	93		｛酷碼 Hyper 622 Halo Black｝黑化版/6導管/雙塔雙扇/高15.7/自帶ARGB(可控)【WXZ】
1690	94		｛酷碼 Hyper 622 Halo White｝白化版/6導管/雙塔雙扇/高15.7/自帶ARGB(可控)【WXZ】
1690	95		｛酷碼 Hyper 612 APEX 黑 散熱器｝6導管/單塔雙扇/高15.9/偏移不干涉【WXZ】
1690	96		｛酷碼 Hyper 612 APEX 白 散熱器｝6導管/單塔雙扇/高15.9/偏移不干涉【WXZ】
3490	97	熱賣	｛酷碼 V8 Ace 3DHP AMD 散熱器｝6導管/單塔雙扇/高16.7/LCP側滑風扇【X】
3490	99		｛酷碼 V8 Ace 3DHP Intel 散熱器｝6導管/單塔雙扇/高16.7/LCP側滑風扇【WZ】

## 鎌刀 Scythe 散熱器【3年保固】
990	103		｛Scythe 手裏劍3(SCSK-3000) 下吹式｝4導管/高3.9/回流焊工藝【WXZ】
1190	104		｛Scythe 大手裏劍4(SCBSK-4000) 下吹式｝6導管/高6.7cm/12cm薄扇【WXZ】
690	105		｛Scythe 虎徹3(SCKTT-3000)｝12cm風扇/4導管(6mm)/高15.4cm【WXZ】
1090	106		｛Scythe 虎徹4 ARGB(SCKTT-4000AR)｝4導管(6mm)/高15.5cm【WXZ】
1090	107		｛Scythe 無限6(SCMG-6000)｝6導管(6mm)12cm風扇/高15.4cm/偏移不干涉【WXZ】
1490	108		｛Scythe 無限6 闇黑版(SCMG-6000DBE)｝6導管/單塔雙扇/高15.4cm/偏移不干涉【WXZ】
1590	109		｛Scythe 無限6 雪彩版｝6導管/單塔雙扇/高15.4/白化版/A.RGB扇/偏移不干涉【WXZ】
1690	110		｛Scythe 無限6 TUF 黑｝6導管/單塔雙扇/高15.4/全黑化/A.RGB扇/偏移不干涉【WXZ】
1690	111		｛Scythe 無限6 TUF 白｝6導管/單塔雙扇/高15.4/白化版/A.RGB扇/偏移不干涉【WXZ】
1290	112		｛Scythe 風魔3(SCFM-3000)｝6導管(6mm)/雙塔雙扇/高15.4cm/偏移不干涉【WXZ】
1590	113		｛Scythe 孫六(SCMR-1000)｝6導管(6mm)/雙塔雙扇/高15.5cm【WXZ】

## Noctua 貓頭鷹 散熱器 【6年保固】
4250	116		｛貓頭鷹 NH-U14S TR5-SP6｝6導管/雙NF-A15 PWM扇/六年保/高16.5【sTR5/SP6專用】
1	117	熱賣	【提醒】NH-U12/NH-U14/NH-D15/NH-D15S,搭ROG Strix 系列主機板,請查詢相容列表
3885	118		｛貓頭鷹 NH-U12A｝7導管/NF-A12X25 PWM風扇*2/高15.8【WXZ】
4185	119		｛貓頭鷹 NH-U12A chromax.black 黑化版｝7導管/NF-A12X25風扇*2/高15.8【WXZ】
2420	120		｛貓頭鷹 NH-U12S｝5導管/NF-F12 PWM風扇/六年保/高15.8【WXZ】
2585	121		｛貓頭鷹 NH-U12S chromax.black｝黑化版/5導管/NF-F12 PWM/六年保/高15.8【WXZ】
2650	122		｛貓頭鷹 NH-U14S｝6導管/NF-A15 PWM風扇/六年保/高16.5【WXZ】
1	123	熱賣	【提醒】NH-U12/NH-U14/NH-D15/NH-D15S,搭ROG Strix 系列主機板,請查詢相容列表
3355	124		｛貓頭鷹 NH-D12L｝5導管/NF-A12x25r PWM風扇/雙塔/非對稱式/六年保/高14.5【WXZ】
3275	125		｛貓頭鷹 NH-D15S｝6導管/NF-A15 PWM風扇/雙塔/非對稱式/六年保/高16【WXZ】
3665	126		｛貓頭鷹 NH-D15S chromax.black｝黑化版/6導管/雙塔/非對稱式/六年保/高16【WXZ】
3615	127		｛貓頭鷹 NH-D15｝6導管/NF-A15 PWM風扇*2/雙塔/六年保/高16.8【WXZ】
3895	128		｛貓頭鷹 NH-D15 chromax.black｝黑化版/6導管/NF-A15 PWM*2/雙塔/高16.8【WXZ】
5300	129		｛貓頭鷹 NH-D15 G2｝標準版/8導管/NF-A14x25r G2風扇*2/雙塔/六年保/高16.8【WXZ】
5600	130		｛貓頭鷹 NH-D15 G2 chromax.black｝黑化版/8導管/雙塔雙扇/六年保/高16.8【WXZ】
2125	131		｛貓頭鷹 NH-D9L｝4導管/NF-A9 PWM風扇/支援3U/六年保/高11【WXZ】
2345	132		｛貓頭鷹 NH-U9S｝5導管/NF-A9 PWM風扇/六年保/高12.5【WXZ】
1665	133		｛貓頭鷹 NH-L9a-AM5｝下吹式/NF-A9x14 PWM扇/六年保/高3.7/AM5專用
1795	134		｛貓頭鷹 NH-L9a-AM5 chromax.black｝黑化版/下吹式/六年保/高3.7/AM5專用
1645	135		｛貓頭鷹 NH-L9i-17xx｝下吹式/NF-A9x14 HS-PWM扇/六年/高3.7/Intel專用(1700)【Z】
1775	136		｛貓頭鷹 NH-L9i-17xx chromax.black｝黑化版/下吹式/高3.7/Intel專用(1700)【Z】
1850	137		｛貓頭鷹 NH-L9x65｝下吹式/NF-A9x14 PWM風扇/六年/高6.5【WXZ】
2855	138		｛貓頭鷹 NH-C14S｝下吹式/NF-A14 PWM風扇/六年/高11.5~14.2【WXZ】

## 威剛 XPG
690	141		｛XPG MAESTRO PLUS 42SA 黑｝4導管/高15.6/數位監控/全黑化/TDP:220【WXZ】
690	142		｛XPG MAESTRO PLUS 42SA 白｝4導管/高15.6/數位監控/白化版/TDP:220【WXZ】
1390	143		｛XPG MAESTRO PLUS 62DA｝6導管/高15.6/雙塔雙扇/數位監控/全黑化/TDP:250【WXZ】

## 君主 Montech 散熱器
690	146		｛Montech NX400 ARGB 黑｝4導管/高度15.6/FDB軸 28mm風壓扇【WXZ】
690	147		｛Montech NX400 ARGB 白｝4導管/高度15.6/FDB軸 28mm風壓扇【WXZ】
1150	148		｛Montech NX600 黑｝6導管/高16/雙塔雙扇/HDB軸 28mm風壓扇【WXZ】
1150	149		｛Montech NX600 白｝6導管/高16/雙塔雙扇/HDB軸 28mm風壓扇【WXZ】
1250	150		｛Montech NX600 ARGB 黑｝6導管/高16/雙塔雙扇/HDB軸 28mm風壓扇【WXZ】
1250	151		｛Montech NX600 ARGB 白｝6導管/高16/雙塔雙扇/HDB軸 28mm風壓扇【WXZ】

## 保銳 ENERMAX
1690	154		｛保銳 ETS-TD60D ARGB 散熱器｝6導管/高15.9/數位監控/雙塔雙扇/全黑化/TDP:280【WXZ】

## 快睿 CRYORIG 散熱器
1390	157		｛快睿 C5 下吹式 散熱器｝VC 均熱底座/高5.49cm/全黑化/TDP:165【WXZ】
1690	158		｛快睿 C5 Cu 下吹式 散熱器｝全銅 VC 均熱底座/高5.49cm/TDP:180【WXZ】
490	159		｛快睿 CR401 ARGB 散熱器｝4導管(6mm)/高15cm/TDP:200【WXZ】
690	160		｛快睿 H4 散熱器｝4導管(6mm)/高14.8cm/ARGB/TDP:180【WXZ】
890	161		｛快睿 H6 散熱器｝6導管(6mm)/高14.8cm/ARGB/TDP:200【WXZ】
1190	162		｛快睿 CR6S 散熱器｝6導管(6mm)/高15.7/雙塔雙扇/ARGB/TDP:250【WXZ】

## 先馬 SAMA
490	165		｛SAMA X30 散熱器｝3導管(6mm)/高13.4cm/全黑化/TDP:200【WXZ】
550	166		｛SAMA X40L 黑 散熱器｝4導管(6mm)/高13.4cm/ARGB/TDP:220【WXZ】
550	167		｛SAMA X40L 白化版 散熱器｝4導管(6mm)/高13.4cm/ARGB/TDP:220【WXZ】
690	168		｛SAMA A40L 黑 散熱器｝4導管(6mm)/高15.2cm/ARGB/TDP:240【WXZ】
790	169		｛SAMA A40L 白化版 散熱器｝4導管(6mm)/高15.2cm/ARGB/TDP:240【WXZ】
1390	170		｛SAMA A60L 散熱器｝6導管(6mm)高15.7cm/雙塔雙扇/回流焊工藝/TDP:265【WXZ】

## 振華 Super Flower
590	173		｛振華 ST4 ARGB 黑 散熱器｝4導管/高15.3cm/黑化版/鋁製上蓋【WXZ】

## 微星 MSI 散熱器
790	176		｛微星 MAG COREFROZR AA13(黑) 散熱器｝4導管(6mm)/高15.2cm/TDP:240【XZ】
790	177		｛微星 MAG COREFROZR AA13(白) 散熱器｝4導管(6mm)/高15.2cm/TDP:240【XZ】

## 全漢 FSP 散熱器
490	180		｛全漢 NE5 散熱器｝4導管(6mm)/高15cm/ARGB【WXZ】
790	181		｛全漢 NP5 ARGB 散熱器｝4導管(6mm)/高15.1cm【WXZ】
790	182		｛全漢 NP5 BLACK 散熱器｝4導管(6mm)/高15.1cm/全黑化【WXZ】
790	183		｛全漢 NP5 WHITE ARGB 散熱器｝4導管(6mm)/高15.1cm/白化版【WXZ】
1390	184		｛全漢 MP7 ARGB 散熱器｝6導管(6mm)/高15.3cm/雙塔雙扇【WXZ】
1390	185		｛全漢 MP7 BLACK 散熱器｝6導管(6mm)/高15.3cm/雙塔雙扇/全黑化【WXZ】
1390	186		｛全漢 MP7 WHITE ARGB 散熱器｝6導管(6mm)/高15.3cm/雙塔雙扇/白化版【WXZ】

## 大飛 darkFlash 散熱器
1190	189		｛darkFlash E400 PLUS 黑 散熱器｝4管/高15.5/雙風扇/點陣溫度顯示/TDP:235W【WXZ】
1290	190		｛darkFlash E400 PLUS 白 散熱器｝4管/高15.5/雙風扇/點陣溫度顯示/TDP:235W【WXZ】

## 創氪星系 TRYX 散熱器
4590	193		｛TRYX TURRIS 620 黑｝6導管/高16.5/雙塔雙扇/5吋液晶/無孔回流焊/TDP:280W【XZ】

## 喬思伯 Jonsbo 散熱器
899	196		｛喬思伯 PISA A5 白 散熱器｝5導管/高15.3/ARGB/底部輔助鰭片/TDP:265【WXZ】
499	197		｛喬思伯 CR1400 EVO 黑 散熱器｝4導管/高13/9cm風扇/TDP:180【WXZ】
1190	198		｛喬思伯 CR1400 DV2 黑 散熱器｝6導管/高13.6/Mini雙塔雙扇/ARGB/TDP:230【WXZ】
1190	199		｛喬思伯 CR1400 DV2 白 散熱器｝6導管/高13.6/Mini雙塔雙扇/ARGBTDP:230【WXZ】
1390	200		｛喬思伯 CR3000 白 散熱器｝7導管/高16/雙塔雙扇/ARGB/TDP:260【WXZ】
1690	201		｛喬思伯 CA90 黑 散熱器｝6導管/高15.9/雙塔雙扇(內置13cm)/全黑化/TDP:270【WXZ】
699	202		｛喬思伯 CB40 黑 散熱器｝4導管/高15.3/長條無限鏡上蓋/ARGB/TDP:225【WXZ】
699	203		｛喬思伯 CB40 白 散熱器｝4導管/高15.3/長條無限鏡上蓋/ARGB/TDP:225【WXZ】
1290	204		｛喬思伯 CB80 黑 散熱器｝6導管/高15.3/雙塔雙扇/長條無限鏡上蓋/ARGB/TDP:260【WXZ】
1290	205		｛喬思伯 CB80 白 散熱器｝6導管/高15.3/雙塔雙扇/長條無限鏡上蓋/ARGB/TDP:260【WXZ】
2190	206		｛喬思伯 CC90 黑 散熱器｝6導管/高15.8/雙塔雙扇/全黑化/溫度監控/TDP:285【WXZ】
2190	207		｛喬思伯 CC90 白 散熱器｝6導管/高15.8/雙塔雙扇/全白化/溫度監控/TDP:285【WXZ】

## 高效能散熱膏
360	209		｛利民 Thermalright TFX 散熱膏 2公克｝導熱係數 14.3W/mK
250	210		｛利民 Thermalright TF8 散熱膏 2公克｝導熱係數 13.8W/mK
590	211		｛利民 Thermalright TF8 散熱膏 5.8公克｝導熱係數 13.8W/mK
190	212		｛利民 Thermalright TF9 散熱膏 1.5公克｝導熱係數 14W/mK
