# 15 電源供應器  (報價日期 2026/9/18 14:19)
# price	id	flags	name

## 特價 or 活動專區
6290	126		｛全漢 MEGA GM 1000W(MIT)｝雙8/金牌/全模/ATX3.1(PCIe 5.1)/全日系/防潮塗層/10年保
7290	127		｛全漢 MEGA GM 1200W(MIT)｝雙8/金牌/全模/ATX3.1(PCIe 5.1)/全日系/防潮塗層/10年保
17500	128		｛全漢 MEGA TI 1350W(MIT)｝雙8/鈦金/全模/ATX3.1(雙PCIe 5.1)/全日系/防潮塗層/10年保
19500	129		｛全漢 MEGA TI 1650W(MIT)｝雙8/鈦金/全模/ATX3.1(雙PCIe 5.1)/全日系/防潮塗層/10年保
26900	130		｛全漢 CANNON PRO 2500W(MIT)｝白金/ATX3.1(4組PCIe 5.1)/3年(限220V T型插座)【無快換】

## 台達 DELTA 最穩定的電源【保固憑原價屋發票/保貼】
1990	133		｛台達 550W 銅牌｝雙8/DC-DC/5年保固/3年換新/GPS-550GB A
2190	134		｛台達 650W 銅牌｝雙8/DC-DC/5年保固/3年換新/GPS-650FB A
2890	135		｛台達 650W 金牌｝雙8/全模組/DC-DC/10年保固/3年換新/GPS-650MB A
3890	136		｛台達 超實在 850W 金牌｝雙8/全模組/ATX3.1(PCIe 5.1)/10年保
5390	137	熱賣	｛台達 超實在 1100W 白金｝雙8/全模組/ATX3.0(PCIe 5.0)/10年保 原價$6990！

## Apexgaming 美商艾湃電競【首利100%品牌，原價屋售出 3年快換】
3590	139		｛Apexgaming KR-750M(750W)｝雙8/白金/全模/ATX3.0(PCIe 5.0)/全日系/10年【SFX】
4490	140		｛Apexgaming KR-850MW(850W) 白色｝雙8/白金/全模/ATX3.0(PCIe 5.0)/10年【SFX】
1390	141		｛Apexgaming(首利) A-550(550W)｝銀牌/直出線/主日系/5年保
1590	142		｛Apexgaming(首利) A-650(650W)｝雙8/銀牌/直出線/主日系/5年保
1790	143		｛Apexgaming(首利) A-750(750W)｝雙8/銀牌/直出線/PCIe 5.1/主日系/5年保
2090	144		｛Apexgaming(首利) A-850(850W)｝雙8/銀牌/直出線/ATX3.1(PCIe 5.1)/全日系/5年保
2090	145		｛Apexgaming(首利) AJ-650M(650W)｝雙8/金牌/全模/全日系/智慧停轉/10年保
2290	146		｛Apexgaming(首利) STR650MW(650W) 白色｝雙8/金牌/全模/全日系/10年保
2690	147		｛Apexgaming GTR-750M(750W)｝雙8/金牌/全模/ATX3.0(PCIe 5.0)/全日系/10年
2490	148	熱賣	｛Apexgaming GTR-750MW(750W) 白色｝雙8/金牌/全模/ATX3.0(PCIe 5.0)/10年
2890	149		｛Apexgaming GTR-850M(850W)｝雙8/金牌/全模/ATX3.0(PCIe 5.0)/全日系/10年
2790	150		｛Apexgaming GTR-850MW(850W) 白色｝雙8/金牌/全模/ATX3.0(PCIe 5.0)/10年
3390	151	熱賣	｛Apexgaming GTR Plus-1000M(1000W)｝雙8/白金/全模/ATX3.1(PCIe 5.1)/10年 原價$5590
3590	152	熱賣	｛Apexgaming GTR Plus-1000MW(1000W) 白色｝白金/全模/ATX3.1(PCIe 5.1)10年 原價$5790
4390	153		｛Apexgaming(首利) ODIN 1200W｝雙8/白金/全模組/ATX3.0(PCIe 5.0)/全日系/10年保
14990	154		｛Apexgaming(首利) ODIN 1650W｝雙8/白金/全模組/ATX3.0(雙PCIe 5.0)/全日系/10年保

## 美洲獅 COUGAR 電源【偉訓30年品質保證】
1290	157		｛COUGAR VTE 400W 銅牌｝主日系/DC-DC/5年保
1590	158		｛COUGAR ATLAS 550W 銅牌｝主日系/DC-DC/5年保
1790	159		｛COUGAR ATLAS 650W｝雙8/銅牌/主日系/DC-DC/5年保
1790	160	熱賣	｛COUGAR ATLAS 750W｝雙8/銅牌/ATX3.1(PCIe 5.1)/主日系/5年保 原價$2090！
2590	161	熱賣	｛COUGAR GR 750W｝雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/5年保 原價$2990！
2890	162	熱賣	｛COUGAR GR 850W｝雙8/金牌/全模組/ATX3.1(PCIe 5.1)/主日系/5年保 原價$3290！
3890	163		｛COUGAR GR 1000W｝雙8/金牌/全模組/ATX3.1(PCIe 5.1)/全日系/壓紋線/10年保
3590	164		｛COUGAR GEX PRO 850W｝雙8/金牌/全模組/ATX3.1(PCIe 5.1)/10年保
4990(原5990)	165	價格異動 下殺	｛COUGAR POLAR X2 1050W｝雙8/白金/全模組/ATX3.1(PCIe 5.0)/全日系/10年▼下殺到 9/30 20:00
5990(原6990)	166	價格異動 下殺	｛COUGAR POLAR X2 1200W｝雙8/白金/全模組/ATX3.1(PCIe 5.0)/全日系/10年▼下殺到 9/30 20:00

## 振華 Super Flower
1250	169		｛振華 BRONZE KING II 400W｝銅牌/5年保
1490	170		｛振華 BRONZE KING II 500W｝雙8/銅牌/5年保
1790	171		｛振華 BRONZE KING II PLUS 650W｝雙8/銅牌/5年保
2290	172		｛振華 COMBAT DG 750W｝雙8/金牌/直出線/ATX3.1(PCIe 5.1)/主日系/7年保
2790	173	熱賣	｛振華 COMBAT DG 1000W｝雙8/金牌/直出線/ATX3.1(PCIe 5.1)/主日系/7年 原價$3290！
2190	174		｛振華 COMBAT SG PLUS 550W｝雙8/金牌/半模/ATX3.1/全日系/10年保
2890	175		｛振華 COMBAT SG PLUS 850W｝雙8/金牌/半模/ATX3.1(PCIe 5.1)/全日系/10年保
2690	176		｛振華 COMBAT FG 650W 黑色｝雙8/金牌/全模/ATX3.1(PCIe 5.0)/全日系/10年保
2790	177		｛振華 COMBAT FG 650W 白色｝雙8/金牌/全模/ATX3.1(PCIe 5.0)/全日系/10年保
3090	178		｛振華 COMBAT FG 850W 白色｝雙8/金牌/全模/ATX3.1(PCIe 5.0)/全日系/10年保
3090	179		｛振華 LEADEX III 850W 金牌｝雙8/全模/ATX3.1(PCIe 5.1)/主日系/智慧停轉/10年保
4190	180		｛振華 LEADEX III 1000W 金牌｝雙8/全模/ATX3.1(PCIe 5.1)/主日系/智慧停轉/10年保
3390	181		｛振華 LEADEX III 750W(黑色) 白金｝雙8/全模/ATX3.1(PCIe 5.1)/主日系/智慧停轉/10年保
3490	182		｛振華 LEADEX III 750W(白色) 白金｝雙8/全模/ATX3.1(PCIe 5.1)/主日系/智慧停轉/10年保
3790	183		｛振華 LEADEX III 850W(黑色) 白金｝雙8/全模/ATX3.1(PCIe 5.1)/主日系/智慧停轉/10年保
4590	184		｛振華 LEADEX III 1000W 白金｝雙8/全模/ATX3.1(PCIe 5.1)/全日系/智慧停轉/10年保
5490	185		｛振華 LEADEX III 1300W 白金｝雙8/全模/ATX3.1(PCIe 5.1)/全日系/智慧停轉/10年保
4390	186		｛振華 LEADEX VII PRO 850W 黑色｝雙8/白金/全模/ATX3.1(PCIe 5.1)/全日系/10年保
4590	187		｛振華 LEADEX VII PRO 850W 白色｝ 雙8/白金/全模/ATX3.1(PCIe 5.1)/全日系/10年保
5190	188		｛振華 LEADEX VII PRO 1000W 白色｝雙8/白金/全模/ATX3.1(PCIe 5.1)/全日系/10年保
6990	189		｛振華 LEADEX VII PRO 1200W 黑色｝雙8/白金/全模/ATX3.1(PCIe 5.1)/全日系/10年保
